,google_keyword,google_review_date,google_stars,google_star_avg,google_review_txt
646,대부도%201호친할머니칼국수,"['8달 전', '2달 전', '1주 전', '1주 전', '2달 전', '1년 전', '11달 전', '9달 전', '2달 전', '11달 전']","[' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 1개 ', ' 별표 5개 ']",4.0,"['코로나19로 어려운 중에도 밝은 미소로 맞아주시니 기분이 좋습니다.  해물전과 바지락 칼국수는 깔끔한 맛과 함께 내어주는 총각김치와 배추김치가 맛을 더하여줍니다. 빨리 코로나가 끝나고 열심히 일하고 싶어 하시는 사장님의 바램이 속히 이루어지길 바랍니다.', '백합탕\n양도 적당하고 국물도 시원했어요', '바지락칼구수 전문점 신선한바지락과 쫄깃한면발\n그리고 아삭하게 잘익은 김치...', '칼국수는 맞있어요 다만 김치가좀 시큼하고 짜서... 그것만아니면 괜찮은곳임', '위치 좋고 맛있음', '흔한맛인데 보통 바지락 칼국수와 파전맛보단 맛있는편입니다 내부깨끗하고 사장님 친절하세요 최근에 가던곳이 실패한적 많었는데 또 갈것같아요 간단한 놀이방도있어요', '당연한 소리지만 해물로 우린 국물 맛을 좋아하면 가고, 아니면 가지말기\n꼭 가기 전날 밤에 술마시고 가기\n파전이 빠르게나오고 칼국수가 생각하는 것 보다 더 느리게나옴\n내 취향저격 맛집', '솔직히\n파전은맛있긴한데\n기대이하이구여…', '미친곳 .  낙지세마리에  양배추 양파 가다인해물찜  5만원.  맛도 제로.\n돈이아까워 낙지만골라먹고 밥안먹고\n나왔다.', '낙지철판최고에요♥']"
648,예천%20BBQ치킨,"['1달 전', '1년 전', '10달 전', '7달 전', '2년 전', '2년 전', '3년 전', '3년 전', '3년 전', '11달 전']","[' 별표 5개 ', ' 별표 2개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 1개 ', ' 별표 1개 ', ' 별표 5개 ']",3.6,"['친절하시고 맛있고   깔끔해요', '꽤 옛날부터 bbq황금올리브 생각날때마다 시켜먹고 맛있게 먹었는데 이번에도 평소대로 시켰는데 맛이 갑자기 달라졌네요 전에 그 짠맛과 진한 맛이 엄청약해졌어요 한 6개월정도밖에 안된거같은데 문제생긴거같아요', '가끔시골에 다니러갈때 즐겨먹는 치킨이네요...전 마음 들어서 좋아하는맛이네요', '맛있게 먹었어요', '저렴.신선. 요즘 보기드문 치킨점', '주차고간이좀작은곳', '비비큐예천점 맛나게 잘먹어요^^', '비추\n레시피 지키세요\n튀김옷 엉성 기름 흥건 전혀 안 바삭함', '', '']"
650,공릉동%20공릉회수산,"['4달 전', '2주 전', '3달 전', '3달 전', '2달 전', '6달 전', '4달 전', '9달 전', '11달 전', '10달 전']","[' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 3개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 4개 ', ' 별표 5개 ']",4.2,"['한상 차림으로 주문하면 배불리 먹을 수 있을 만큼 충분한 양의 다양한 맛을 즐길 수 있습니다. 회의 식감도 아주 좋습니다. 소주가 술술 먹어가더군요.', '싼가격에 다양한 스끼 술마시기 좋다', '써비스도 좋고 사장님이 굿 입니다\n배부르게 잘 먹고 왔슈', '추가로 나오는 음식이 일반적이지 않아 좋았음\n회도 좋음', '아주 저렴한 금액에 맛있는 회를 먹을수 있는 장소입니다', '이근방에서 회양도 많고,다른 해산물도 나오고 반찬도 잘 나와서 잘먹고왔어요!\n강추.', '너무좋아요.맛잇고서비스좋고인심좋고\n사장님최고!!', '몇년동안 가성비 대비 좋은 횟집이었으나 요즘 금액은 동결하였으나 양이 많이 줄어듬. 이해는 하나 이제 가성비 최고의 횟집은 아니게 돼었음.', '스끼다시 많고 가격 저렴한 횟집. 단점은 손님이 많아서 무척 시끄럽다는 것. 조금 일찍 가서 먹고 나올 것을 추천함..', '둘이 스페셜 먹었어요. 정말 맛있어요. 양이 많은데 다 먹었어요.']"
655,제천%20두꺼비식당,"['3주 전', '1달 전', '3달 전', '4주 전', '1달 전', '2일 전', '1주 전', '2달 전', '7달 전', '1달 전']","[' 별표 4개 ', ' 별표 3개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 3개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 4개 ']",4.0,"['누구나 다 좋아할만한 그럴 맛입니다.\n맵진 않고 조금 달게 느껴질수 있습니다.\n일반 공기밥 보다 곤드레밥으로 드시는 걸 추천해요.\n전용 주차장이 있고 앞에 공영주차장 있으니 주차는 걱정하싱필요 없어요.', '예전엔 다시는 못 먹겠단 생각이 들 매운맛으로 특별했는데 지금은 엄청 대중화된 맛이다. 그만큼 맵기의 특별함이 사라졌고 가게도 이전 내부 인테리어가 더 나았는데 지금은 뭔가 내부가 모르겠다.. 주차장도 차가 몇 대 못 들어간다.\n양도 많지는 않고 곤드레밥도 따로 주문해야 하는거라 가성비 맛집은 아니다.', '맛있어요. 매콤하니 양념이 진해서 입에 착착 감기는 맛이었어요. 생각보다 매운 편인데(신라면보다 좀 더 매운편) 콩나물무침이나 곤드레밥이랑 같이 먹으니 매운맛이 중화돼 좋더라구요. 처음 먹고 쿨피스 먹어야하나 싶었는데 금방 적응해서 다 먹었습니다. 곤드레밥이 들기름향 살짝 나는게 좋아요. 당면사리랑 소스가 잘어울리는데 금방 익어서 눌러 붙으니 당면 넣고 잘 저어서 얼른 건져 먹어야 할 것 같아요.일욜 10시반쯤 갔는데 다 먹고…', '주차장도 구비되어있고 양많고 맛있어요.', '아이 때문에 순한 맛으로 먹었는데, 맛있게 잘 먹었습니다. 매콤한 맛으로 먹었다면 더 맛있을 것 같아요. 배추전도 좋았고 곤드레밥도 맛있게 잘 먹었습니다.', '오랜만에 추억의 제천 맛집을 다녀왔었네요...코로나로 예전만 못했지만 맛잇게 잘먹었습니다', '돼지갈비에서 냉동고기냄새가 나내요.양념이 진한대도 마스킹이 안되내요. 배추전과 참깨간장은 최고! 곤드레나물밥에 깨간장 넣고 비벼서 갈비 한쪽 베어물면 찰떡 궁합인대요. 핏물을 잘 빼서 잡내 잡아줬으면 하는 아쉬움.명절연휴 동안\n인테리어 리모델링하신다고 8시에 마감.\n재 방문시 맛,환경 업그레이드 기대합니다.', '양도 많고 양념 찐맛♡곤드레밥이랑 배추전과의 조화가 최고', '1. 제천에 몇 안되는 맛집 중 한 곳\n2. 등갈비는 익혀서 나오기 때문에 회전율이 빠름\n3. 1인분에 11,000원이라는 말도 안되는 저렴 가격…', '진짜맛있어요 맵찔인데도 맛있었어요 매워서 얼마못먹긴했지만요']"
657,호평동%20마시로포차,['3달 전'],[' 별표 4개 '],4.0,['']
658,철산%20명동찌개마을,"['1주 전', '1년 전', '1년 전', '1달 전', '10달 전', '6달 전', '1달 전', '1년 전', '1년 전', '2달 전']","[' 별표 4개 ', ' 별표 5개 ', ' 별표 3개 ', ' 별표 2개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 2개 ', ' 별표 5개 ']",3.8,"['찌개 국물에 소주 한잔 하기 좋은 곳', '오랜만에 제대로된  김치찌개를 먹었다. 양도 많다. 공기밥 천원씩 따로 받는다. 양이 엄청 많다. 두명이면 하나난 시켜도 충분. 양푼이김치찌개 소 12,000원.', '딱 평타.\n점심으로 괜찮아요.', '음식이 전체적으로 짜네요', '맛있네요.  야근하고  해장의맛  새로운 오늘의  힘이 여기서부터시작입니다  오세요?', '저렴하게 먹을 수 있는 식당', '국물이 아주~~', '맛있어요\n양도 많고 소주시아시가 끝내줘요\n가격  저렴해요…', '놀랄만큼 질이 안좋아졌다..특히 고기질이 안좋아졌다..맛집 하나가 또다시 사라진거 같아 씁쓸하다.', '좋아요 맛나요']"
659,기장%20물레방아분식,"['1주 전', '1달 전', '1년 전', '4달 전', '3달 전', '2년 전', '3달 전', '2달 전', '8달 전', '6달 전']","[' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 2개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ']",4.3,"['가성비갑 진짜 제 인생가장 맛잇는 수제비랑 칼국수 손수만든 면이랑 수제비라 진짜 맛있어요 강추ㅠ', '비칼은 진리~~국수는 불었음.', '동네 맛집 인정 합니다\n칼국수 3,000 원 절대 모자라지 않습니다.\n육수가 정말 맛있네요…', '별 열개 없나요?..', '저렴한 가격에 맛깔스럽고 내용물이\n알찬 돼지 국밥 ,\n식후 항상 흡족해 한답니다.', '기장에서 가장저렴하고 가심비 맛집 칼수제비추천\n겉절이 김치가 맛있음 완전 좋음. 끝', '20분이상 기다렸고 칼국수가 짠맛 밖에 안나서 물을 한컵 타서 먹음.싼맛에 가끔 가던곳인데 이제 안가기로 함', '맛있ㅇㅓ요\n가성비도 최고~', '가성비좋은곳이예요  삼천원짜리 칼국수\n최근 옆가게를터서 좌석도넓어지고\n김밥.전등 메뉴늘었어요.김밥도맛있어요', '엄청나게 저렴한 가격에 칼국수, 수제비를 먹을 수 있는 로컬맛집입니다. 손님이 정말 많아요.']"
660,천안%20바랗,['2년 전'],[' 별표 5개 '],5.0,"['바랗코스 먹었는데,  일단 음식 너무 푸짐하구, 재료도 여름인데 불구하구 신선하고 서비스도 많이 주셨어요^^ 너무너무 만족합니다~ 가족모임 많이 오시더라구요..~ 저의 갠적인 맛집이네요...']"
661,대학로%20바오밥,"['2년 전', '2년 전', '1년 전', '2년 전', '1년 전', '2년 전', '1년 전', '2년 전', '1년 전', '1년 전']","[' 별표 5개 ', ' 별표 1개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 1개 ', ' 별표 2개 ', ' 별표 2개 ', ' 별표 3개 ', ' 별표 5개 ', ' 별표 5개 ']",3.7,"['대학로에 위치한 음식점으로 맛도 좋구 가성비 짱!', '별 하나도 아깝습니다.\n일단 직원들 친절도가 최악.\n표정부터 말투까지 그동안 가본 식당 중에서 가장 최악입니다.…', '맛있는 숙주돼지불고기와 파제육볶음과 잡곡밥! 식당이 깔끔하고 음식도 깔끔합니다. 학생들과 젊은 커플들이 즐겨찾기 좋은 맛집입니다.', '아주 무난한 식당\n맛도 괜찮고 양도 푸짐함', '정말..정말정말 이렇게 싸가지없는 식당은 처음입니다. 최악입니다. 모든 서비스가 따지듯한 말투입니다. 다른 음식점 찾기 귀찮아서 그냥 앉았는데 말투, 눈빛, 한숨쉬기 뭐 하나 빠짐없이 기분나쁜곳입니다. 다른 리뷰들도 보아하니 일관되게 싸가지가 없나봅니다. 서빙하던 두 명 모두 가관입니다. 돈을 돌려준다해도, 세상에 저 식당 하나라 해도 절대로 가지않겠습니다.', '응대도 음식도..', '처음엔 남동생이랑, 두번째는 혼자 방문했는데, 결론은 혼밥 비추.  혼자 들어갔더니 직원분들 눈초리가... 1인이 시킬 수 있는건 김치찌개뿐이라고 말하는데, (그러니 어서 나가) 라는 말을 생략한 것 같은 느낌을 주었다. 매장이 작아서 일부러 쫒아내려는 듯한 느낌 만퍼센트. 오기로 꿋꿋이 앉아서 먹고 나왔다. 맛은 있었지만 식사 내내 마음이 불편했고 다시 안가고 싶은 곳.  친절한 응대를 기대안하고, 2인 방문에,  값보다 맛이 중요한 경우에는 가볼만 하다.', '세트메뉴로 직화불고기(파+불고기)와 김치찌개를 먹었음. 직화불고기는 밥에 먹을만함. 김치찌개는 비추. 밥은 흑미밥이라 괜찮았음. 대학가라 저렴한 편임.', '4인가족이 방문해, 넘 맛있게, 분위기도 최고.', '알바들 싸가지 별 5점. 5점도 부족하다.\n배고프시기보다 싸우고 싶으신 분 가시면 좋아요:)']"
662,익산%20봄날35,"['1년 전', '1년 전', '4달 전', '2달 전', '7달 전', '1년 전', '2달 전', '11달 전', '1년 전', '4달 전']","[' 별표 4개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 2개 ', ' 별표 4개 ', ' 별표 4개 ']",4.2,"['온실 정원 카페라 사진 찍기 정말 좋다. 5월 황금연휴에 가서 사람들이 다 익산 바깥으로 나갔는지 카페에도 사람이 별로 없어서 사진찍기 너무 좋았다. 맛도 좋았다 크루아상도 직접 만들어서 나는 고소한 빵 냄새가 정말 좋았다. 근데 약간 아쉬운 점은 옆집 묘목원?과 맞닿아있는 펜스를 날카로워보이는 철사망이 아니라 좀 더 예쁘게 하면 묘목원도 배경으로 쓰기 예쁠 거 같은데 약간 아쉬웠다. 그리고 주차자리도 한정되어 있고 카페 위치가 언덕이라 주차가  약간 어려움.', '동네 언덕위에 있는 카페인데, 이렇게 예쁠 수가.... 아기자기 소품과 고양이 그리고 온실카페의 밝음과 예쁜 조명 모두 맘에 든다', '넘~분위기도 좋고..커피 맛도 좋고..친절도..귀여운 고양이도..깨끗..전체적으로 매우만족합니다.', '아기자기 예쁘게 꾸며진 커피숍이고 메뉴도 다양하게 이쁘네요', '우리 지은❤이랑 가서 너무 좋았음', '햇살과 잔디밭, 매화를 볼 수 있는 온실에서 맛있는 커피를 즐길 수 있어요', '음료가 맛있습니다', '공간은 넓은데\n해빛이 너무 들어와\n실내에 앉을자리가 없었다', '편안한곳', '']"
664,안산%20색동면옥,"['1달 전', '1년 전', '2주 전', '8달 전', '2달 전', '1달 전', '2달 전', '6달 전', '6달 전', '2달 전']","[' 별표 5개 ', ' 별표 4개 ', ' 별표 1개 ', ' 별표 5개 ', ' 별표 5개 ', ' 별표 1개 ', ' 별표 1개 ', ' 별표 3개 ', ' 별표 2개 ', ' 별표 2개 ']",3.6,"['좀 비싸긴하지만 비싼값을해요~\n반찬도 정갈하며 맛있고 갈비도 느므 맛있어요.\n달기도 적당하고 고기의 신선도도 좋고…', '물냉 비냉 둘다먹었고 함흥식 냉면이네요..개인적으로 평양냉면 매니아라서 조금 감흥은 떨어지지만 함흥냉면 물냉은 평타수준입니다 비냉도 자극적이지않고 먹을만합니다 여기 따뜻한 욱수가 진하고 맛나요 꼭 육수 따뜻한거 따라드세요 다른집 육수랑달라요', '직원들 서비스 교육부족\n일하기 싫으면 관두던지 개똥씹은표정으로 응대하고 고기가 맛있었다고해도 입맛떨어짐 반찬도 시들시들 맛없 다신갈일 없을들 다른데가세요', '맛있어요.친절해요', '냉면도 맛있지만 갈비탕도 맛있었어요.', '가짜 갈비가 좀 비싸네요.\n시설물은  준수함', '밥 먹는 사람은 관심 있고 냉면 먹는 사람은 관심이 없습니다 반찬을 딸랑 열무 하나 주면서 좀 더 달라고 해도 다 먹을 때까지 안 줍니다 종업원들이 불친절합니다', '엄청깔끔하고 분위기있음.\n음식도 맛있고 반찬은 많이 나오지는않지만\n정갈하고 맛있음.\n가격대가 저렴하지않은것이 흠.', '일부러 오픈시간확인후 방문했는데도 직원들식사하느라 손님응대도하지않은것에 살짝짜증났어요..음식은 그런대로 맛있게 먹었어요', '맛도 평범, 가격은 비쌈, 다시가는건 고민 좀...']"
668,제부도%20석구네횟집,"['6달 전', '10달 전', '2년 전', '6달 전', '1년 전', '1년 전', '2년 전', '11달 전', '1년 전', '2년 전']","[' 별표 4개 ', ' 별표 4개 ', ' 별표 4개 ', ' 별표 5개 ', ' 별표 1개 ', ' 별표 1개 ', ' 별표 3개 ', ' 별표 5개 ', ' 별표 4개 ', ' 별표 5개 ']",3.5,"['다시찾은제부도!!', '제부도 1호  홍성유 맛있는집50년 역사\n생선회 굿  쯔키다시는 다소 아쉬움 칼국수도  최고!!', '조개찜 5만원. 비싸다. 관광지에선 어쩔 수 없는 듯. 그런데 둘이 먹고 남길 정도로 배불렀음. 식당 분위기 자체는 편안하고 좋았어서 방문시 느낌은 좋았다.', '제부도\n\n조개와 회가신선한곳', '서비스, 양 모두ᆢ\n낚시 메뉴에  양은 정말 적네요\n바다 뷰 자리값이라 생각하고 먹었습니다\n선풍기 대수가 적어서 밖에세 먹으면 땀 많이 흘리시면서 드실수도', '바지락칼국수먹었어요. 해감 살짝 덜 되고 비린 바지락과 건새우와 버섯만 들어있는 칼국수, 살짝 익어서 딱 맛없을 시기의 김치... 사이드로 시킨 낙지호롱은 삶은 낙지를 꼬치에 꽂아 초고추장만 발라서 나왔어요. 낙지호롱의 불맛을 기대하고 시킨건데...  ㅜㅜ  가게이름 꼭 기억해뒀다가 다신 안 오려구요. 뷰가 좋아서 들어왔는데 망했네요.', '호객행위를 하지않고  친절하심', '너무맛있어요..\n진짜 주인아주머니 손맛이 왕짱잉', '가격은 비싼편. 2인기준 풀코스 9만원. 맛은 만족함. 특히 바지락 칼국수 국물 최고', '아주머니 혼자서 서빙하시고 안에서 아저씨께서 음식을 해주시는곳. 툭툭거리는 제부도와는 달리. 이 곳의 두분은 흡사 부모님보는 듯합니다. 매우 편안하게 식사를 마치고왔습니다. 그리고 칼국수. 정말 속이 든든합니다. 정말 맛있습니다. 제 아들에게도 잘 대해 주셔서 감사합니다.  다음에 또 찾아보고 싶은 매우 정겨운 식당입니다.']"
669,매호동%20싱싱치킨,['1년 전'],[' 별표 5개 '],5.0,['인생치킨. 이사가서도 항상 여기서 주문해먹어요.']
